"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/23/2025","AQS","530330080","1","22.8","ppb","21","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/24/2025","AQS","530330080","1","33.3","ppb","31","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/25/2025","AQS","530330080","1","27.7","ppb","25","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/26/2025","AQS","530330080","1","18.5","ppb","17","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/27/2025","AQS","530330080","1","9.2","ppb","8","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/28/2025","AQS","530330080","1","12","ppb","11","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/29/2025","AQS","530330080","1","15","ppb","14","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/30/2025","AQS","530330080","1","29.1","ppb","27","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/01/2025","AQS","530330080","1","40","ppb","38","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/02/2025","AQS","530330080","1","26","ppb","25","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/03/2025","AQS","530330080","1","10.3","ppb","9","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/04/2025","AQS","530330080","1","21","ppb","20","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/05/2025","AQS","530330080","1","12.7","ppb","11","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/06/2025","AQS","530330080","1","39.5","ppb","37","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/07/2025","AQS","530330080","1","28.8","ppb","26","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/08/2025","AQS","530330080","1","8.6","ppb","8","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/22/2025","AQS","530330080","1","20","ppb","19","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/23/2025","AQS","530330080","1","15","ppb","14","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/24/2025","AQS","530330080","1","27.5","ppb","25","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/25/2025","AQS","530330080","1","15.9","ppb","14","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/01/2025","AQS","530330080","1","5.9","ppb","5","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/09/2025","AQS","530330080","1","30.6","ppb","28","SEATTLE - BEACON HILL","20","83.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/10/2025","AQS","530330080","1","28.3","ppb","26","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/11/2025","AQS","530330080","1","13.8","ppb","12","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/12/2025","AQS","530330080","1","17.9","ppb","16","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/13/2025","AQS","530330080","1","8.9","ppb","8","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/14/2025","AQS","530330080","1","8.1","ppb","8","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/15/2025","AQS","530330080","1","27.2","ppb","25","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/16/2025","AQS","530330080","1","21","ppb","20","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/17/2025","AQS","530330080","1","12.9","ppb","11","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/18/2025","AQS","530330080","1","8","ppb","8","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/19/2025","AQS","530330080","1","10.4","ppb","9","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/20/2025","AQS","530330080","1","8.2","ppb","8","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/21/2025","AQS","530330080","1","7.9","ppb","7","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/22/2025","AQS","530330080","1","4","ppb","4","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/23/2025","AQS","530330080","1","24.4","ppb","23","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/24/2025","AQS","530330080","1","23","ppb","22","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/25/2025","AQS","530330080","1","21.5","ppb","20","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/26/2025","AQS","530330080","1","21.1","ppb","20","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/27/2025","AQS","530330080","1","23.2","ppb","22","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/28/2025","AQS","530330080","1","19.9","ppb","18","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/29/2025","AQS","530330080","1","8.1","ppb","8","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/30/2025","AQS","530330080","1","19.9","ppb","18","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/01/2025","AQS","530330080","1","18.9","ppb","17","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/02/2025","AQS","530330080","1","11.1","ppb","10","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/03/2025","AQS","530330080","1","13.2","ppb","12","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/04/2025","AQS","530330080","1","14.3","ppb","13","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/05/2025","AQS","530330080","1","6","ppb","6","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/06/2025","AQS","530330080","1","7.9","ppb","7","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/07/2025","AQS","530330080","1","16.1","ppb","15","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/08/2025","AQS","530330080","1","26.7","ppb","25","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/09/2025","AQS","530330080","1","16.9","ppb","15","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/10/2025","AQS","530330080","1","11","ppb","10","SEATTLE - BEACON HILL","24","100.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/11/2025","AQS","530330080","1","15","ppb","14","SEATTLE - BEACON HILL","23","96.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/12/2025","AQS","530330080","1","18.3","ppb","17","SEATTLE - BEACON HILL","22","92.0000","42602","Nitrogen dioxide (NO2)","212","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
